InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
544037,21876,POTTERING MUG,12,2/15/2011 11:31,1.25,14961.0,United Kingdom
544037,21908,CHOCOLATE THIS WAY METAL SIGN,12,2/15/2011 11:31,2.1,14961.0,United Kingdom
544037,21621,VINTAGE UNION JACK BUNTING,4,2/15/2011 11:31,8.5,14961.0,United Kingdom
544037,21866,UNION JACK FLAG LUGGAGE TAG,12,2/15/2011 11:31,1.25,14961.0,United Kingdom
544037,21625,VINTAGE UNION JACK APRON,3,2/15/2011 11:31,6.95,14961.0,United Kingdom
544037,85232A,SET/3 POLKADOT STACKING TINS,3,2/15/2011 11:31,4.95,14961.0,United Kingdom
544037,20846,ZINC HEART LATTICE T-LIGHT HOLDER,12,2/15/2011 11:31,1.25,14961.0,United Kingdom
544037,21390,FILIGRIS HEART WITH BUTTERFLY,24,2/15/2011 11:31,1.25,14961.0,United Kingdom
544037,21411,GINGHAM HEART  DOORSTOP RED,3,2/15/2011 11:31,4.25,14961.0,United Kingdom
544037,21879,HEARTS GIFT TAPE,12,2/15/2011 11:31,0.65,14961.0,United Kingdom
544037,22294,HEART FILIGREE DOVE  SMALL,24,2/15/2011 11:31,1.25,14961.0,United Kingdom
544037,22469,HEART OF WICKER SMALL,12,2/15/2011 11:31,1.65,14961.0,United Kingdom
544037,22855,FINE WICKER HEART ,12,2/15/2011 11:31,1.25,14961.0,United Kingdom
544037,84992,72 SWEETHEART FAIRY CAKE CASES,24,2/15/2011 11:31,0.55,14961.0,United Kingdom
544037,20886,BOX OF 9 PEBBLE CANDLES,6,2/15/2011 11:31,1.95,14961.0,United Kingdom
544037,21174,POTTERING IN THE SHED METAL SIGN,12,2/15/2011 11:31,1.95,14961.0,United Kingdom
544037,22669,RED BABY BUNTING ,10,2/15/2011 11:31,2.95,14961.0,United Kingdom
544037,22668,PINK BABY BUNTING,5,2/15/2011 11:31,2.95,14961.0,United Kingdom
544037,21115,ROSE CARAVAN DOORSTOP,2,2/15/2011 11:31,6.75,14961.0,United Kingdom
544037,22892,SET OF SALT AND PEPPER TOADSTOOLS,12,2/15/2011 11:31,1.25,14961.0,United Kingdom
544037,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2/15/2011 11:31,4.95,14961.0,United Kingdom
544037,22722,SET OF 6 SPICE TINS PANTRY DESIGN,8,2/15/2011 11:31,3.95,14961.0,United Kingdom
544037,22652,TRAVEL SEWING KIT,10,2/15/2011 11:31,1.65,14961.0,United Kingdom
544037,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,2/15/2011 11:31,1.65,14961.0,United Kingdom
544037,21059,PARTY INVITES DINOSAURS,24,2/15/2011 11:31,0.85,14961.0,United Kingdom
544037,22283,6 EGG HOUSE PAINTED WOOD,2,2/15/2011 11:31,7.95,14961.0,United Kingdom
C544038,22798,ANTIQUE GLASS DRESSING TABLE POT,-3,2/15/2011 11:32,2.95,14659.0,United Kingdom
C544038,22784,LANTERN CREAM GAZEBO ,-4,2/15/2011 11:32,4.95,14659.0,United Kingdom
C544038,22505,MEMO BOARD COTTAGE DESIGN,-1,2/15/2011 11:32,4.95,14659.0,United Kingdom
C544038,22796,PHOTO FRAME 3 CLASSIC HANGING,-2,2/15/2011 11:32,9.95,14659.0,United Kingdom
544039,22215,CAKE STAND WHITE TWO TIER LACE,1,2/15/2011 11:33,8.5,14744.0,United Kingdom
544039,48188,DOORMAT WELCOME PUPPIES,20,2/15/2011 11:33,6.75,14744.0,United Kingdom
544039,20685,DOORMAT RED RETROSPOT,10,2/15/2011 11:33,6.75,14744.0,United Kingdom
544040,21399,BLUE POLKADOT COFFEE MUG,6,2/15/2011 11:40,2.1,14701.0,United Kingdom
544040,21398,RED POLKADOT COFFEE  MUG,6,2/15/2011 11:40,2.1,14701.0,United Kingdom
544040,22900, SET 2 TEA TOWELS I LOVE LONDON ,2,2/15/2011 11:40,2.95,14701.0,United Kingdom
544040,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,2/15/2011 11:40,3.25,14701.0,United Kingdom
544040,85150,LADIES & GENTLEMEN METAL SIGN,1,2/15/2011 11:40,2.55,14701.0,United Kingdom
544040,82599,FANNY'S REST STOPMETAL SIGN,1,2/15/2011 11:40,2.1,14701.0,United Kingdom
544040,82582,AREA PATROLLED METAL SIGN,1,2/15/2011 11:40,2.1,14701.0,United Kingdom
544040,85152,HAND OVER THE CHOCOLATE   SIGN ,1,2/15/2011 11:40,2.1,14701.0,United Kingdom
544040,22117,METAL SIGN HER DINNER IS SERVED ,1,2/15/2011 11:40,2.95,14701.0,United Kingdom
544040,22413,METAL SIGN TAKE IT OR LEAVE IT ,1,2/15/2011 11:40,2.95,14701.0,United Kingdom
544040,21907,I'M ON HOLIDAY METAL SIGN,1,2/15/2011 11:40,2.1,14701.0,United Kingdom
544040,21908,CHOCOLATE THIS WAY METAL SIGN,1,2/15/2011 11:40,2.1,14701.0,United Kingdom
544040,21181,PLEASE ONE PERSON METAL SIGN,1,2/15/2011 11:40,2.1,14701.0,United Kingdom
544040,21174,POTTERING IN THE SHED METAL SIGN,1,2/15/2011 11:40,2.08,14701.0,United Kingdom
544040,21175,GIN + TONIC DIET METAL SIGN,1,2/15/2011 11:40,2.55,14701.0,United Kingdom
544040,21165,BEWARE OF THE CAT METAL SIGN ,1,2/15/2011 11:40,1.69,14701.0,United Kingdom
544040,22349,DOG BOWL CHASING BALL DESIGN,2,2/15/2011 11:40,3.75,14701.0,United Kingdom
544040,22350,ILLUSTRATED CAT BOWL ,2,2/15/2011 11:40,2.55,14701.0,United Kingdom
544040,22722,SET OF 6 SPICE TINS PANTRY DESIGN,3,2/15/2011 11:40,3.95,14701.0,United Kingdom
544040,21468,BUTTERFLY CROCHET FOOD COVER,2,2/15/2011 11:40,3.75,14701.0,United Kingdom
544040,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2/15/2011 11:40,2.95,14701.0,United Kingdom
544040,84212,"ASSORTED FLOWER COLOUR ""LEIS""",6,2/15/2011 11:40,0.65,14701.0,United Kingdom
544040,22721,SET OF 3 CAKE TINS SKETCHBOOK,1,2/15/2011 11:40,4.95,14701.0,United Kingdom
544040,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2/15/2011 11:40,2.95,14701.0,United Kingdom
544040,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2/15/2011 11:40,4.95,14701.0,United Kingdom
544040,22839,3 TIER CAKE TIN GREEN AND CREAM,1,2/15/2011 11:40,14.95,14701.0,United Kingdom
544040,22840,ROUND CAKE TIN VINTAGE RED,1,2/15/2011 11:40,7.95,14701.0,United Kingdom
544040,22841,ROUND CAKE TIN VINTAGE GREEN,1,2/15/2011 11:40,7.95,14701.0,United Kingdom
544040,22838,3 TIER CAKE TIN RED AND CREAM,1,2/15/2011 11:40,14.95,14701.0,United Kingdom
544040,22791,T-LIGHT GLASS FLUTED ANTIQUE,9,2/15/2011 11:40,1.25,14701.0,United Kingdom
544040,85066,CREAM SWEETHEART MINI CHEST,1,2/15/2011 11:40,12.75,14701.0,United Kingdom
544040,22261,FELT EGG COSY WHITE RABBIT ,1,2/15/2011 11:40,0.85,14701.0,United Kingdom
544040,22333,RETROSPOT PARTY BAG + STICKER SET,1,2/15/2011 11:40,1.65,14701.0,United Kingdom
544040,22569,FELTCRAFT CUSHION BUTTERFLY,1,2/15/2011 11:40,3.75,14701.0,United Kingdom
544040,22570,FELTCRAFT CUSHION RABBIT,1,2/15/2011 11:40,3.75,14701.0,United Kingdom
544040,20971,PINK BLUE FELT CRAFT TRINKET BOX,2,2/15/2011 11:40,1.25,14701.0,United Kingdom
544040,22260,FELT EGG COSY BLUE RABBIT ,1,2/15/2011 11:40,0.85,14701.0,United Kingdom
544040,22261,FELT EGG COSY WHITE RABBIT ,1,2/15/2011 11:40,0.85,14701.0,United Kingdom
544040,22262,FELT EGG COSY CHICKEN,2,2/15/2011 11:40,0.85,14701.0,United Kingdom
544040,22938,CUPCAKE LACE PAPER SET 6,1,2/15/2011 11:40,1.95,14701.0,United Kingdom
544040,21676,FLOWERS  STICKERS,3,2/15/2011 11:40,0.85,14701.0,United Kingdom
544040,85049G,CHOCOLATE BOX RIBBONS ,1,2/15/2011 11:40,1.25,14701.0,United Kingdom
544040,85049E,SCANDINAVIAN REDS RIBBONS,1,2/15/2011 11:40,1.25,14701.0,United Kingdom
544040,20762,GREEN FERN SKETCHBOOK ,1,2/15/2011 11:40,3.75,14701.0,United Kingdom
544040,22083,PAPER CHAIN KIT RETROSPOT,1,2/15/2011 11:40,2.95,14701.0,United Kingdom
544040,22961,JAM MAKING SET PRINTED,1,2/15/2011 11:40,1.45,14701.0,United Kingdom
544040,22233,JIGSAW RABBIT AND BIRDHOUSE,1,2/15/2011 11:40,1.65,14701.0,United Kingdom
544040,22496,SET OF 2 ROUND TINS DUTCH CHEESE,1,2/15/2011 11:40,2.95,14701.0,United Kingdom
544040,20829,GLITTER HANGING BUTTERFLY STRING,2,2/15/2011 11:40,2.1,14701.0,United Kingdom
544040,22147,FELTCRAFT BUTTERFLY HEARTS,2,2/15/2011 11:40,1.45,14701.0,United Kingdom
544040,22933,BAKING MOULD EASTER EGG MILK CHOC,2,2/15/2011 11:40,2.95,14701.0,United Kingdom
544041,84406B,CREAM CUPID HEARTS COAT HANGER,8,2/15/2011 11:50,4.15,17730.0,United Kingdom
544041,22667,RECIPE BOX RETROSPOT ,6,2/15/2011 11:50,2.95,17730.0,United Kingdom
544041,21870,I CAN ONLY PLEASE ONE PERSON MUG,12,2/15/2011 11:50,1.25,17730.0,United Kingdom
544041,21874,GIN AND TONIC MUG,12,2/15/2011 11:50,1.25,17730.0,United Kingdom
544041,21872,GLAMOROUS  MUG,12,2/15/2011 11:50,1.25,17730.0,United Kingdom
544041,21527,RED RETROSPOT TRADITIONAL TEAPOT ,2,2/15/2011 11:50,7.95,17730.0,United Kingdom
544041,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",24,2/15/2011 11:50,4.25,17730.0,United Kingdom
544041,21218,RED SPOTTY BISCUIT TIN,6,2/15/2011 11:50,3.75,17730.0,United Kingdom
544041,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2/15/2011 11:50,1.25,17730.0,United Kingdom
544041,22179,SET 10 LIGHTS NIGHT OWL,4,2/15/2011 11:50,6.75,17730.0,United Kingdom
544041,22077,6 RIBBONS RUSTIC CHARM,24,2/15/2011 11:50,1.65,17730.0,United Kingdom
544041,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,2/15/2011 11:50,2.95,17730.0,United Kingdom
544041,22505,MEMO BOARD COTTAGE DESIGN,4,2/15/2011 11:50,4.95,17730.0,United Kingdom
544041,84247G,"DECOUPAGE,GREETING CARD,",12,2/15/2011 11:50,0.42,17730.0,United Kingdom
544041,22984,CARD GINGHAM ROSE ,12,2/15/2011 11:50,0.42,17730.0,United Kingdom
544041,21519,GIN & TONIC DIET GREETING CARD ,12,2/15/2011 11:50,0.42,17730.0,United Kingdom
544041,22819,"BIRTHDAY CARD, RETRO SPOT",12,2/15/2011 11:50,0.42,17730.0,United Kingdom
544042,22853,CAT BOWL VINTAGE CREAM,2,2/15/2011 11:52,3.25,14527.0,United Kingdom
544042,22896,PEG BAG APPLES DESIGN,1,2/15/2011 11:52,2.55,14527.0,United Kingdom
544042,22898,CHILDRENS APRON APPLES DESIGN,1,2/15/2011 11:52,1.95,14527.0,United Kingdom
544042,82580,BATHROOM METAL SIGN,2,2/15/2011 11:52,0.55,14527.0,United Kingdom
544042,82581,TOILET METAL SIGN,2,2/15/2011 11:52,0.55,14527.0,United Kingdom
544042,22670,FRENCH WC SIGN BLUE METAL,3,2/15/2011 11:52,1.25,14527.0,United Kingdom
544042,79321,CHILLI LIGHTS,1,2/15/2011 11:52,5.75,14527.0,United Kingdom
544042,84968E,SET OF 16 VINTAGE BLACK CUTLERY,1,2/15/2011 11:52,12.75,14527.0,United Kingdom
544042,22381,TOY TIDY PINK POLKADOT,2,2/15/2011 11:52,2.1,14527.0,United Kingdom
544042,22377,BOTTLE BAG RETROSPOT ,1,2/15/2011 11:52,2.1,14527.0,United Kingdom
544042,21754,HOME BUILDING BLOCK WORD,3,2/15/2011 11:52,5.95,14527.0,United Kingdom
544042,47566,PARTY BUNTING,1,2/15/2011 11:52,4.95,14527.0,United Kingdom
544042,71053,WHITE METAL LANTERN,6,2/15/2011 11:52,3.75,14527.0,United Kingdom
544042,21927,BLUE/CREAM STRIPE CUSHION COVER ,1,2/15/2011 11:52,1.25,14527.0,United Kingdom
544042,46000S,POLYESTER FILLER PAD 40x40cm,2,2/15/2011 11:52,1.45,14527.0,United Kingdom
544043,22424,ENAMEL BREAD BIN CREAM,1,2/15/2011 11:58,12.75,14527.0,United Kingdom
544044,84946,ANTIQUE SILVER TEA GLASS ETCHED,6,2/15/2011 12:05,1.25,14659.0,United Kingdom
544044,22798,ANTIQUE GLASS DRESSING TABLE POT,4,2/15/2011 12:05,2.95,14659.0,United Kingdom
544044,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,4,2/15/2011 12:05,3.75,14659.0,United Kingdom
544044,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2/15/2011 12:05,2.55,14659.0,United Kingdom
544044,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,2/15/2011 12:05,3.25,14659.0,United Kingdom
544044,22112,CHOCOLATE HOT WATER BOTTLE,2,2/15/2011 12:05,4.95,14659.0,United Kingdom
544044,21484,CHICK GREY HOT WATER BOTTLE,2,2/15/2011 12:05,3.45,14659.0,United Kingdom
544044,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2/15/2011 12:05,4.95,14659.0,United Kingdom
544044,22784,LANTERN CREAM GAZEBO ,6,2/15/2011 12:05,4.95,14659.0,United Kingdom
544044,22423,REGENCY CAKESTAND 3 TIER,2,2/15/2011 12:05,12.75,14659.0,United Kingdom
544044,85014B,RED RETROSPOT UMBRELLA,2,2/15/2011 12:05,5.95,14659.0,United Kingdom
544044,21524,DOORMAT SPOTTY HOME SWEET HOME,1,2/15/2011 12:05,7.95,14659.0,United Kingdom
544044,48194,DOORMAT HEARTS,1,2/15/2011 12:05,7.95,14659.0,United Kingdom
544044,48188,DOORMAT WELCOME PUPPIES,1,2/15/2011 12:05,7.95,14659.0,United Kingdom
544045,22807,SET OF 6 T-LIGHTS TOADSTOOLS,12,2/15/2011 12:12,2.95,13941.0,United Kingdom
544045,22780,LIGHT GARLAND BUTTERFILES PINK,48,2/15/2011 12:12,3.75,13941.0,United Kingdom
544045,85180A,RED HEARTS LIGHT CHAIN ,24,2/15/2011 12:12,3.81,13941.0,United Kingdom
544045,20931,BLUE POT PLANT CANDLE ,24,2/15/2011 12:12,2.95,13941.0,United Kingdom
544045,22179,SET 10 LIGHTS NIGHT OWL,6,2/15/2011 12:12,6.75,13941.0,United Kingdom
544045,22468,BABUSHKA LIGHTS STRING OF 10,6,2/15/2011 12:12,6.75,13941.0,United Kingdom
544045,79321,CHILLI LIGHTS,72,2/15/2011 12:12,4.95,13941.0,United Kingdom
544045,21731,RED TOADSTOOL LED NIGHT LIGHT,144,2/15/2011 12:12,1.45,13941.0,United Kingdom
544046,21785,,-140,2/15/2011 12:34,0.0,,United Kingdom
C544047,M,Manual,-1,2/15/2011 12:36,1435.79,,United Kingdom
C544049,BANK CHARGES,Bank Charges,-1,2/15/2011 12:39,566.37,,United Kingdom
544051,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,6,2/15/2011 12:40,4.95,16700.0,United Kingdom
544051,22723,SET OF 6 HERB TINS SKETCHBOOK,8,2/15/2011 12:40,3.95,16700.0,United Kingdom
544051,23233,WRAP POPPIES  DESIGN,25,2/15/2011 12:40,0.42,16700.0,United Kingdom
544051,23231,WRAP DOILEY DESIGN,25,2/15/2011 12:40,0.42,16700.0,United Kingdom
544051,22966,GINGERBREAD MAN COOKIE CUTTER,12,2/15/2011 12:40,1.25,16700.0,United Kingdom
544051,22487,WHITE WOOD GARDEN PLANT LADDER,1,2/15/2011 12:40,9.95,16700.0,United Kingdom
544051,20728,LUNCH BAG CARS BLUE,10,2/15/2011 12:40,1.65,16700.0,United Kingdom
544051,20725,LUNCH BAG RED RETROSPOT,10,2/15/2011 12:40,1.65,16700.0,United Kingdom
544051,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2/15/2011 12:40,1.65,16700.0,United Kingdom
544051,22843,BISCUIT TIN VINTAGE GREEN,2,2/15/2011 12:40,6.75,16700.0,United Kingdom
