InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
552337,23232,WRAP VINTAGE PETALS  DESIGN,25,5/9/2011 11:34,0.42,12621.0,Germany
552337,POST,POSTAGE,3,5/9/2011 11:34,18.0,12621.0,Germany
552338,48138,DOORMAT UNION FLAG,1,5/9/2011 11:51,7.95,,United Kingdom
552338,22499,WOODEN UNION JACK BUNTING,1,5/9/2011 11:51,5.95,,United Kingdom
552338,84992,72 SWEETHEART FAIRY CAKE CASES,4,5/9/2011 11:51,0.55,,United Kingdom
552338,21770,OPEN CLOSED METAL SIGN,1,5/9/2011 11:51,4.95,,United Kingdom
552338,22174,PHOTO CUBE,1,5/9/2011 11:51,1.65,,United Kingdom
552338,22478,BIRDHOUSE GARDEN MARKER ,20,5/9/2011 11:51,1.25,,United Kingdom
552338,22185,SLATE TILE NATURAL HANGING,6,5/9/2011 11:51,1.65,,United Kingdom
552338,21671,RED SPOT CERAMIC DRAWER KNOB,1,5/9/2011 11:51,1.25,,United Kingdom
552338,22487,WHITE WOOD GARDEN PLANT LADDER,1,5/9/2011 11:51,9.95,,United Kingdom
552338,22350,ILLUSTRATED CAT BOWL ,6,5/9/2011 11:51,2.55,,United Kingdom
552338,22703,PINK CAT BOWL,6,5/9/2011 11:51,2.1,,United Kingdom
552338,22467,GUMBALL COAT RACK,1,5/9/2011 11:51,2.55,,United Kingdom
552338,22853,CAT BOWL VINTAGE CREAM,2,5/9/2011 11:51,3.25,,United Kingdom
552338,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,5/9/2011 11:51,6.35,,United Kingdom
552338,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,5/9/2011 11:51,8.5,,United Kingdom
552338,22628,PICNIC BOXES SET OF 3 RETROSPOT ,1,5/9/2011 11:51,4.95,,United Kingdom
552338,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,5/9/2011 11:51,2.95,,United Kingdom
552338,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1,5/9/2011 11:51,1.65,,United Kingdom
552338,22329,ROUND CONTAINER SET OF 5 RETROSPOT,1,5/9/2011 11:51,1.65,,United Kingdom
552338,21094,SET/6 RED SPOTTY PAPER PLATES,2,5/9/2011 11:51,0.85,,United Kingdom
552338,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,2,5/9/2011 11:51,0.85,,United Kingdom
552338,20752,BLUE POLKADOT WASHING UP GLOVES,1,5/9/2011 11:51,2.1,,United Kingdom
552338,21035,SET/2 RED RETROSPOT TEA TOWELS ,1,5/9/2011 11:51,3.25,,United Kingdom
552340,21922,UNION STRIPE WITH FRINGE  HAMMOCK,60,5/9/2011 12:04,6.95,17949.0,United Kingdom
C552339,22925,BLUE GIANT GARDEN THERMOMETER,-1,5/9/2011 12:04,5.95,14667.0,United Kingdom
552341,22607,WOODEN ROUNDERS GARDEN SET ,96,5/9/2011 12:05,8.5,17949.0,United Kingdom
552342,22502,PICNIC BASKET WICKER SMALL,96,5/9/2011 12:07,4.95,17949.0,United Kingdom
552342,84796B,BLUE SAVANNAH PICNIC HAMPER FOR 2,24,5/9/2011 12:07,10.95,17949.0,United Kingdom
C552343,M,Manual,-1,5/9/2011 12:09,125.0,15521.0,United Kingdom
552353,21088,SET/6 FRUIT SALAD PAPER CUPS,24,5/9/2011 12:14,0.19,17612.0,United Kingdom
552353,21090,SET/6 COLLAGE PAPER PLATES,12,5/9/2011 12:14,0.39,17612.0,United Kingdom
552353,21096,SET/6 FRUIT SALAD  PAPER PLATES,12,5/9/2011 12:14,0.39,17612.0,United Kingdom
552353,21933,PINK VINTAGE PAISLEY PICNIC BAG,10,5/9/2011 12:14,1.65,17612.0,United Kingdom
552353,85132A,CHARLIE + LOLA BISCUITS TINS,12,5/9/2011 12:14,1.95,17612.0,United Kingdom
552353,22371,AIRLINE BAG VINTAGE TOKYO 78,4,5/9/2011 12:14,4.25,17612.0,United Kingdom
552353,22718,CARD CAT AND TREE ,12,5/9/2011 12:14,0.42,17612.0,United Kingdom
552353,22716,CARD CIRCUS PARADE,12,5/9/2011 12:14,0.42,17612.0,United Kingdom
552353,22029,SPACEBOY BIRTHDAY CARD,12,5/9/2011 12:14,0.42,17612.0,United Kingdom
552353,22717,CARD DOG AND BALL ,12,5/9/2011 12:14,0.42,17612.0,United Kingdom
552353,22711,WRAP CIRCUS PARADE,25,5/9/2011 12:14,0.42,17612.0,United Kingdom
552353,22985,WRAP BILLBOARD FONTS DESIGN,25,5/9/2011 12:14,0.42,17612.0,United Kingdom
552353,21498,RED RETROSPOT WRAP ,25,5/9/2011 12:14,0.42,17612.0,United Kingdom
552353,23144,ZINC T-LIGHT HOLDER STARS SMALL,12,5/9/2011 12:14,0.83,17612.0,United Kingdom
552353,23200,JUMBO BAG PEARS,10,5/9/2011 12:14,2.08,17612.0,United Kingdom
552353,23298,SPOTTY BUNTING,3,5/9/2011 12:14,4.95,17612.0,United Kingdom
552353,23203,JUMBO BAG DOILEY PATTERNS,10,5/9/2011 12:14,2.08,17612.0,United Kingdom
552353,23284,DOORMAT KEEP CALM AND COME IN,2,5/9/2011 12:14,7.95,17612.0,United Kingdom
552353,23201,JUMBO BAG ALPHABET,10,5/9/2011 12:14,2.08,17612.0,United Kingdom
552353,23283,DOORMAT VINTAGE LEAVES DESIGN ,2,5/9/2011 12:14,7.95,17612.0,United Kingdom
552353,22167, OVAL WALL MIRROR DIAMANTE ,1,5/9/2011 12:14,9.95,17612.0,United Kingdom
552353,22770,MIRROR CORNICE,1,5/9/2011 12:14,14.95,17612.0,United Kingdom
552353,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,5/9/2011 12:14,0.85,17612.0,United Kingdom
552353,16161P,WRAP ENGLISH ROSE ,25,5/9/2011 12:14,0.42,17612.0,United Kingdom
552353,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,5/9/2011 12:14,0.85,17612.0,United Kingdom
552353,20685,DOORMAT RED RETROSPOT,2,5/9/2011 12:14,7.95,17612.0,United Kingdom
552353,48187,DOORMAT NEW ENGLAND,2,5/9/2011 12:14,7.95,17612.0,United Kingdom
552353,22692,DOORMAT WELCOME TO OUR HOME,2,5/9/2011 12:14,7.95,17612.0,United Kingdom
552353,22302,COFFEE MUG PEARS  DESIGN,6,5/9/2011 12:14,2.55,17612.0,United Kingdom
552357,23284,DOORMAT KEEP CALM AND COME IN,4,5/9/2011 12:16,7.95,18219.0,United Kingdom
552357,23132,SMALL IVORY HEART WALL ORGANISER,3,5/9/2011 12:16,5.75,18219.0,United Kingdom
552357,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,5/9/2011 12:16,6.35,18219.0,United Kingdom
552357,82482,WOODEN PICTURE FRAME WHITE FINISH,6,5/9/2011 12:16,2.55,18219.0,United Kingdom
552357,22969,HOMEMADE JAM SCENTED CANDLES,12,5/9/2011 12:16,1.45,18219.0,United Kingdom
552357,23070,EDWARDIAN HEART PHOTO FRAME,4,5/9/2011 12:16,4.15,18219.0,United Kingdom
552357,84978,HANGING HEART JAR T-LIGHT HOLDER,12,5/9/2011 12:16,1.25,18219.0,United Kingdom
552357,23298,SPOTTY BUNTING,3,5/9/2011 12:16,4.95,18219.0,United Kingdom
552357,84879,ASSORTED COLOUR BIRD ORNAMENT,8,5/9/2011 12:16,1.69,18219.0,United Kingdom
552357,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,5/9/2011 12:16,1.25,18219.0,United Kingdom
552357,22892,SET OF SALT AND PEPPER TOADSTOOLS,12,5/9/2011 12:16,1.25,18219.0,United Kingdom
552357,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,5/9/2011 12:16,2.95,18219.0,United Kingdom
552357,22423,REGENCY CAKESTAND 3 TIER,2,5/9/2011 12:16,12.75,18219.0,United Kingdom
552358,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,5/9/2011 12:20,1.65,15673.0,United Kingdom
552358,23283,DOORMAT VINTAGE LEAVES DESIGN ,4,5/9/2011 12:20,7.95,15673.0,United Kingdom
552358,21212,PACK OF 72 RETROSPOT CAKE CASES,24,5/9/2011 12:20,0.55,15673.0,United Kingdom
552358,84978,HANGING HEART JAR T-LIGHT HOLDER,12,5/9/2011 12:20,1.25,15673.0,United Kingdom
552358,22197,SMALL POPCORN HOLDER,12,5/9/2011 12:20,0.85,15673.0,United Kingdom
552358,71459,HANGING JAM JAR T-LIGHT HOLDER,12,5/9/2011 12:20,0.85,15673.0,United Kingdom
552358,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,5/9/2011 12:20,0.65,15673.0,United Kingdom
552358,21984,PACK OF 12 PINK PAISLEY TISSUES ,24,5/9/2011 12:20,0.29,15673.0,United Kingdom
552358,22614,PACK OF 12 SPACEBOY TISSUES,24,5/9/2011 12:20,0.29,15673.0,United Kingdom
552358,22524,CHILDRENS GARDEN GLOVES BLUE,10,5/9/2011 12:20,1.25,15673.0,United Kingdom
552358,22432,WATERING CAN PINK BUNNY,6,5/9/2011 12:20,1.95,15673.0,United Kingdom
552358,22431,WATERING CAN BLUE ELEPHANT,6,5/9/2011 12:20,1.95,15673.0,United Kingdom
552358,22607,WOODEN ROUNDERS GARDEN SET ,2,5/9/2011 12:20,9.95,15673.0,United Kingdom
552358,22916,HERB MARKER THYME,12,5/9/2011 12:20,0.65,15673.0,United Kingdom
552358,22920,HERB MARKER BASIL,12,5/9/2011 12:20,0.65,15673.0,United Kingdom
552358,22918,HERB MARKER PARSLEY,12,5/9/2011 12:20,0.65,15673.0,United Kingdom
552358,22919,HERB MARKER MINT,12,5/9/2011 12:20,0.65,15673.0,United Kingdom
552358,22744,MAKE YOUR OWN MONSOON CARD KIT,6,5/9/2011 12:20,2.95,15673.0,United Kingdom
552358,22149,FELTCRAFT 6 FLOWER FRIENDS,12,5/9/2011 12:20,2.1,15673.0,United Kingdom
552358,22587,FELTCRAFT HAIRBAND RED AND BLUE,12,5/9/2011 12:20,0.85,15673.0,United Kingdom
552358,85185B,PINK HORSE SOCK PUPPET,12,5/9/2011 12:20,2.95,15673.0,United Kingdom
552358,22972,CHILDREN'S SPACEBOY MUG,12,5/9/2011 12:20,1.65,15673.0,United Kingdom
552358,22974,CHILDRENS DOLLY GIRL MUG,12,5/9/2011 12:20,1.65,15673.0,United Kingdom
552358,22975,SPACEBOY CHILDRENS EGG CUP,12,5/9/2011 12:20,1.25,15673.0,United Kingdom
552358,22977,DOLLY GIRL CHILDRENS EGG CUP,12,5/9/2011 12:20,1.25,15673.0,United Kingdom
552358,22966,GINGERBREAD MAN COOKIE CUTTER,12,5/9/2011 12:20,1.25,15673.0,United Kingdom
552358,22195,LARGE HEART MEASURING SPOONS,12,5/9/2011 12:20,1.65,15673.0,United Kingdom
552358,21155,RED RETROSPOT PEG BAG,6,5/9/2011 12:20,2.55,15673.0,United Kingdom
552358,22843,BISCUIT TIN VINTAGE GREEN,4,5/9/2011 12:20,6.75,15673.0,United Kingdom
552358,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,5/9/2011 12:20,3.25,15673.0,United Kingdom
552358,22841,ROUND CAKE TIN VINTAGE GREEN,2,5/9/2011 12:20,7.95,15673.0,United Kingdom
552358,21564,PINK  HEART SHAPE LOVE BUCKET ,6,5/9/2011 12:20,2.95,15673.0,United Kingdom
552358,21917,SET 12 KIDS  WHITE CHALK STICKS,24,5/9/2011 12:20,0.42,15673.0,United Kingdom
552358,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,5/9/2011 12:20,0.42,15673.0,United Kingdom
552358,21754,HOME BUILDING BLOCK WORD,6,5/9/2011 12:20,5.95,15673.0,United Kingdom
552358,21755,LOVE BUILDING BLOCK WORD,6,5/9/2011 12:20,5.95,15673.0,United Kingdom
552358,21756,BATH BUILDING BLOCK WORD,3,5/9/2011 12:20,5.95,15673.0,United Kingdom
552358,22120,WELCOME  WOODEN BLOCK LETTERS,3,5/9/2011 12:20,9.95,15673.0,United Kingdom
552358,22831,WHITE BROCANTE SOAP DISH,6,5/9/2011 12:20,2.95,15673.0,United Kingdom
552358,22926,IVORY GIANT GARDEN THERMOMETER,4,5/9/2011 12:20,5.95,15673.0,United Kingdom
552358,22561,WOODEN SCHOOL COLOURING SET,12,5/9/2011 12:20,1.65,15673.0,United Kingdom
552358,22992,REVOLVER WOODEN RULER ,12,5/9/2011 12:20,1.95,15673.0,United Kingdom
552358,22727,ALARM CLOCK BAKELIKE RED ,4,5/9/2011 12:20,3.75,15673.0,United Kingdom
552358,22839,3 TIER CAKE TIN GREEN AND CREAM,2,5/9/2011 12:20,14.95,15673.0,United Kingdom
552358,22382,LUNCH BAG SPACEBOY DESIGN ,10,5/9/2011 12:20,1.65,15673.0,United Kingdom
552358,23009,I LOVE LONDON BABY GIFT SET,2,5/9/2011 12:20,16.95,15673.0,United Kingdom
552364,23144,ZINC T-LIGHT HOLDER STARS SMALL,12,5/9/2011 12:25,0.83,13004.0,United Kingdom
552364,23201,JUMBO BAG ALPHABET,10,5/9/2011 12:25,2.08,13004.0,United Kingdom
552364,23204,CHARLOTTE BAG APPLES DESIGN,10,5/9/2011 12:25,0.85,13004.0,United Kingdom
552364,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,5/9/2011 12:25,0.85,13004.0,United Kingdom
552364,23284,DOORMAT KEEP CALM AND COME IN,2,5/9/2011 12:25,7.95,13004.0,United Kingdom
552364,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,5/9/2011 12:25,0.65,13004.0,United Kingdom
552364,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,5/9/2011 12:25,0.85,13004.0,United Kingdom
552364,23076,ICE CREAM SUNDAE LIP GLOSS,24,5/9/2011 12:25,1.25,13004.0,United Kingdom
552364,22896,PEG BAG APPLES DESIGN,6,5/9/2011 12:25,2.55,13004.0,United Kingdom
552364,47567B,TEA TIME KITCHEN APRON,3,5/9/2011 12:25,5.95,13004.0,United Kingdom
552364,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,5/9/2011 12:25,1.95,13004.0,United Kingdom
552364,84991,60 TEATIME FAIRY CAKE CASES,24,5/9/2011 12:25,0.55,13004.0,United Kingdom
552364,35815P,"ACRYLIC JEWEL SNOWFLAKE, PINK",48,5/9/2011 12:25,0.38,13004.0,United Kingdom
552364,79030G,TUMBLER NEW ENGLAND,24,5/9/2011 12:25,0.39,13004.0,United Kingdom
552364,82551,LAUNDRY 15C METAL SIGN,12,5/9/2011 12:25,1.45,13004.0,United Kingdom
552364,22898,CHILDRENS APRON APPLES DESIGN,8,5/9/2011 12:25,1.95,13004.0,United Kingdom
552364,23298,SPOTTY BUNTING,3,5/9/2011 12:25,4.95,13004.0,United Kingdom
552364,21232,STRAWBERRY CERAMIC TRINKET BOX,12,5/9/2011 12:25,1.25,13004.0,United Kingdom
552364,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,5/9/2011 12:25,1.45,13004.0,United Kingdom
552364,23202,JUMBO BAG VINTAGE LEAF,10,5/9/2011 12:25,2.08,13004.0,United Kingdom
552364,22355,CHARLOTTE BAG SUKI DESIGN,10,5/9/2011 12:25,0.85,13004.0,United Kingdom
552364,21982,PACK OF 12 SUKI TISSUES ,24,5/9/2011 12:25,0.29,13004.0,United Kingdom
552364,22614,PACK OF 12 SPACEBOY TISSUES,24,5/9/2011 12:25,0.29,13004.0,United Kingdom
552364,21981,PACK OF 12 WOODLAND TISSUES ,24,5/9/2011 12:25,0.29,13004.0,United Kingdom
552364,22037,ROBOT BIRTHDAY CARD,12,5/9/2011 12:25,0.42,13004.0,United Kingdom
552364,22030,SWALLOWS GREETING CARD,12,5/9/2011 12:25,0.42,13004.0,United Kingdom
552364,20981,12 PENCILS TALL TUBE WOODLAND,12,5/9/2011 12:25,0.85,13004.0,United Kingdom
552364,22621,TRADITIONAL KNITTING NANCY,12,5/9/2011 12:25,1.65,13004.0,United Kingdom
552364,47566B,TEA TIME PARTY BUNTING,4,5/9/2011 12:25,4.95,13004.0,United Kingdom
552364,22999,TRAVEL CARD WALLET RETRO PETALS,24,5/9/2011 12:25,0.42,13004.0,United Kingdom
552365,21713,CITRONELLA CANDLE FLOWERPOT,3,5/9/2011 12:25,2.1,16440.0,United Kingdom
552365,21714,CITRONELLA CANDLE GARDEN POT,4,5/9/2011 12:25,1.25,16440.0,United Kingdom
552365,22640,SET OF 4 NAPKIN CHARMS 3 KEYS ,2,5/9/2011 12:25,2.55,16440.0,United Kingdom
552365,22604,SET OF 4 NAPKIN CHARMS CUTLERY,3,5/9/2011 12:25,2.55,16440.0,United Kingdom
552365,22893,MINI CAKE STAND T-LIGHT HOLDER,2,5/9/2011 12:25,0.42,16440.0,United Kingdom
552365,22904,CALENDAR PAPER CUT DESIGN,4,5/9/2011 12:25,2.95,16440.0,United Kingdom
552365,22440,BALLOON WATER BOMB PACK OF 35,6,5/9/2011 12:25,0.42,16440.0,United Kingdom
552365,22554,PLASTERS IN TIN WOODLAND ANIMALS,3,5/9/2011 12:25,1.65,16440.0,United Kingdom
552365,22556,PLASTERS IN TIN CIRCUS PARADE ,3,5/9/2011 12:25,1.65,16440.0,United Kingdom
552365,22652,TRAVEL SEWING KIT,3,5/9/2011 12:25,1.65,16440.0,United Kingdom
552365,23209,LUNCH BAG DOILEY PATTERN ,1,5/9/2011 12:25,1.65,16440.0,United Kingdom
552365,23208,LUNCH BAG VINTAGE LEAF DESIGN,3,5/9/2011 12:25,1.65,16440.0,United Kingdom
552365,20728,LUNCH BAG CARS BLUE,3,5/9/2011 12:25,1.65,16440.0,United Kingdom
552365,20726,LUNCH BAG WOODLAND,3,5/9/2011 12:25,1.65,16440.0,United Kingdom
552365,20886,BOX OF 9 PEBBLE CANDLES,3,5/9/2011 12:25,1.95,16440.0,United Kingdom
552365,22993,SET OF 4 PANTRY JELLY MOULDS,2,5/9/2011 12:25,1.25,16440.0,United Kingdom
552365,22722,SET OF 6 SPICE TINS PANTRY DESIGN,2,5/9/2011 12:25,3.95,16440.0,United Kingdom
