InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
560641,21137,BLACK RECORD COVER FRAME,24,7/20/2011 11:00,3.39,15587.0,United Kingdom
560641,22041,"RECORD FRAME 7"" SINGLE SIZE ",12,7/20/2011 11:00,2.55,15587.0,United Kingdom
560642,82494L,WOODEN FRAME ANTIQUE WHITE ,6,7/20/2011 11:07,2.95,17866.0,United Kingdom
560642,82482,WOODEN PICTURE FRAME WHITE FINISH,6,7/20/2011 11:07,2.55,17866.0,United Kingdom
560642,23284,DOORMAT KEEP CALM AND COME IN,3,7/20/2011 11:07,7.95,17866.0,United Kingdom
560642,22461,SAVOY ART DECO CLOCK,10,7/20/2011 11:07,3.95,17866.0,United Kingdom
560642,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,7/20/2011 11:07,6.95,17866.0,United Kingdom
560642,84050,PINK HEART SHAPE EGG FRYING PAN,16,7/20/2011 11:07,1.65,17866.0,United Kingdom
560642,23076,ICE CREAM SUNDAE LIP GLOSS,48,7/20/2011 11:07,1.25,17866.0,United Kingdom
560642,23077,DOUGHNUT LIP GLOSS ,60,7/20/2011 11:07,1.25,17866.0,United Kingdom
560642,20829,GLITTER HANGING BUTTERFLY STRING,21,7/20/2011 11:07,2.1,17866.0,United Kingdom
C560643,22461,SAVOY ART DECO CLOCK,-1,7/20/2011 11:09,3.95,17866.0,United Kingdom
560644,23199,JUMBO BAG APPLES,10,7/20/2011 11:22,2.08,16271.0,United Kingdom
560644,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,7/20/2011 11:22,2.08,16271.0,United Kingdom
560644,20828,GLITTER BUTTERFLY CLIPS,6,7/20/2011 11:22,2.55,16271.0,United Kingdom
560644,22212,FOUR HOOK  WHITE LOVEBIRDS,1,7/20/2011 11:22,2.1,16271.0,United Kingdom
560644,22219,LOVEBIRD HANGING DECORATION WHITE ,9,7/20/2011 11:22,0.85,16271.0,United Kingdom
560644,23263,SET OF 3 WOODEN HEART DECORATIONS,1,7/20/2011 11:22,1.25,16271.0,United Kingdom
560644,23199,JUMBO BAG APPLES,10,7/20/2011 11:22,2.08,16271.0,United Kingdom
560644,85099B,JUMBO BAG RED RETROSPOT,10,7/20/2011 11:22,2.08,16271.0,United Kingdom
560644,23203,JUMBO BAG DOILEY PATTERNS,10,7/20/2011 11:22,2.08,16271.0,United Kingdom
560644,22674,FRENCH TOILET SIGN BLUE METAL,6,7/20/2011 11:22,1.25,16271.0,United Kingdom
560644,22219,LOVEBIRD HANGING DECORATION WHITE ,1,7/20/2011 11:22,0.85,16271.0,United Kingdom
560644,23182,TOILET SIGN OCCUPIED OR VACANT,7,7/20/2011 11:22,0.83,16271.0,United Kingdom
560644,21231,SWEETHEART CERAMIC TRINKET BOX,8,7/20/2011 11:22,1.25,16271.0,United Kingdom
560644,84987,SET OF 36 TEATIME PAPER DOILIES,6,7/20/2011 11:22,1.45,16271.0,United Kingdom
560644,23306,SET OF 36 DOILIES PANTRY DESIGN,3,7/20/2011 11:22,1.45,16271.0,United Kingdom
560644,22212,FOUR HOOK  WHITE LOVEBIRDS,9,7/20/2011 11:22,2.1,16271.0,United Kingdom
560644,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,12,7/20/2011 11:22,0.85,16271.0,United Kingdom
560644,22907,PACK OF 20 NAPKINS PANTRY DESIGN,3,7/20/2011 11:22,0.85,16271.0,United Kingdom
560644,84991,60 TEATIME FAIRY CAKE CASES,12,7/20/2011 11:22,0.55,16271.0,United Kingdom
560644,21212,PACK OF 72 RETROSPOT CAKE CASES,10,7/20/2011 11:22,0.55,16271.0,United Kingdom
560644,82580,BATHROOM METAL SIGN,9,7/20/2011 11:22,0.55,16271.0,United Kingdom
560644,82581,TOILET METAL SIGN,10,7/20/2011 11:22,0.55,16271.0,United Kingdom
560644,22685,FRENCH BLUE METAL DOOR SIGN 0,1,7/20/2011 11:22,1.25,16271.0,United Kingdom
560644,22686,FRENCH BLUE METAL DOOR SIGN No,1,7/20/2011 11:22,1.25,16271.0,United Kingdom
560644,22677,FRENCH BLUE METAL DOOR SIGN 2,1,7/20/2011 11:22,1.25,16271.0,United Kingdom
560644,21232,STRAWBERRY CERAMIC TRINKET BOX,10,7/20/2011 11:22,1.25,16271.0,United Kingdom
560644,20718,RED RETROSPOT SHOPPER BAG,10,7/20/2011 11:22,1.25,16271.0,United Kingdom
560644,20717,STRAWBERRY SHOPPER BAG,10,7/20/2011 11:22,1.25,16271.0,United Kingdom
560644,23204,CHARLOTTE BAG APPLES DESIGN,10,7/20/2011 11:22,0.85,16271.0,United Kingdom
560644,22721,SET OF 3 CAKE TINS SKETCHBOOK,2,7/20/2011 11:22,4.95,16271.0,United Kingdom
560644,23298,SPOTTY BUNTING,3,7/20/2011 11:22,4.95,16271.0,United Kingdom
560644,47420,ASSORTED COLOUR SUCTION CUP HOOK,48,7/20/2011 11:22,0.19,16271.0,United Kingdom
560644,84406B,CREAM CUPID HEARTS COAT HANGER,8,7/20/2011 11:22,4.15,16271.0,United Kingdom
560644,22804,CANDLEHOLDER PINK HANGING HEART,10,7/20/2011 11:22,2.95,16271.0,United Kingdom
560644,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,7/20/2011 11:22,2.95,16271.0,United Kingdom
560644,23263,SET OF 3 WOODEN HEART DECORATIONS,1,7/20/2011 11:22,1.25,16271.0,United Kingdom
560644,22293,HANGING CHICK GREEN DECORATION,8,7/20/2011 11:22,1.45,16271.0,United Kingdom
560644,22227,HANGING HEART MIRROR DECORATION ,10,7/20/2011 11:22,0.65,16271.0,United Kingdom
560644,22292,HANGING CHICK  YELLOW DECORATION,4,7/20/2011 11:22,1.45,16271.0,United Kingdom
560644,22907,PACK OF 20 NAPKINS PANTRY DESIGN,3,7/20/2011 11:22,0.85,16271.0,United Kingdom
560644,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,6,7/20/2011 11:22,0.85,16271.0,United Kingdom
560644,22356,CHARLOTTE BAG PINK POLKADOT,10,7/20/2011 11:22,0.85,16271.0,United Kingdom
560644,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,7/20/2011 11:22,0.83,16271.0,United Kingdom
560644,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,12,7/20/2011 11:22,0.55,16271.0,United Kingdom
560644,23294,SET OF 6 SNACK LOAF BAKING CASES,4,7/20/2011 11:22,0.83,16271.0,United Kingdom
560644,23263,SET OF 3 WOODEN HEART DECORATIONS,4,7/20/2011 11:22,1.25,16271.0,United Kingdom
C560645,M,Manual,-1,7/20/2011 11:23,451.42,15802.0,United Kingdom
560646,82484,WOOD BLACK BOARD ANT WHITE FINISH,83,7/20/2011 11:28,4.8,18102.0,United Kingdom
560646,23135,SMALL ZINC HEART WALL ORGANISER,83,7/20/2011 11:28,3.32,18102.0,United Kingdom
560646,23134,LARGE ZINC HEART WALL ORGANISER,87,7/20/2011 11:28,5.88,18102.0,United Kingdom
560646,22507,MEMO BOARD RETROSPOT  DESIGN,79,7/20/2011 11:28,3.91,18102.0,United Kingdom
560646,22189,CREAM HEART CARD HOLDER,83,7/20/2011 11:28,2.31,18102.0,United Kingdom
560646,22188,BLACK HEART CARD HOLDER,83,7/20/2011 11:28,2.31,18102.0,United Kingdom
560646,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,83,7/20/2011 11:28,5.88,18102.0,United Kingdom
C560647,M,Manual,-1,7/20/2011 11:31,3060.6,18102.0,United Kingdom
560648,82484,WOOD BLACK BOARD ANT WHITE FINISH,25,7/20/2011 11:33,4.8,18102.0,United Kingdom
560648,23135,SMALL ZINC HEART WALL ORGANISER,25,7/20/2011 11:33,3.32,18102.0,United Kingdom
560648,23134,LARGE ZINC HEART WALL ORGANISER,25,7/20/2011 11:33,5.88,18102.0,United Kingdom
560648,22507,MEMO BOARD RETROSPOT  DESIGN,25,7/20/2011 11:33,3.91,18102.0,United Kingdom
560648,22189,CREAM HEART CARD HOLDER,25,7/20/2011 11:33,2.31,18102.0,United Kingdom
560648,22188,BLACK HEART CARD HOLDER,25,7/20/2011 11:33,2.31,18102.0,United Kingdom
560648,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,25,7/20/2011 11:33,5.88,18102.0,United Kingdom
C560649,84857B,BLUE MONTE CARLO HANDBAG,-2,7/20/2011 11:35,1.95,17581.0,United Kingdom
C560649,21845,DAIRY MAID STRIPE MUG,-4,7/20/2011 11:35,0.79,17581.0,United Kingdom
C560649,21530,DAIRY MAID TOASTRACK,-8,7/20/2011 11:35,0.79,17581.0,United Kingdom
560650,82582,AREA PATROLLED METAL SIGN,1,7/20/2011 11:38,2.1,15529.0,United Kingdom
560650,44091A,BLUE CRUSOE CHECK LAMPSHADE,1,7/20/2011 11:38,0.42,15529.0,United Kingdom
560650,84507B,STRIPES DESIGN MONKEY DOLL,1,7/20/2011 11:38,2.55,15529.0,United Kingdom
560650,22097,SWALLOW SQUARE TISSUE BOX,3,7/20/2011 11:38,0.39,15529.0,United Kingdom
560650,46138B,BLUE CHENILLE SHAGGY CUSHION COVER ,1,7/20/2011 11:38,0.85,15529.0,United Kingdom
560650,22900,SET 2 TEA TOWELS I LOVE LONDON ,5,7/20/2011 11:38,3.25,15529.0,United Kingdom
560650,47566,PARTY BUNTING,2,7/20/2011 11:38,4.95,15529.0,United Kingdom
560650,21889,WOODEN BOX OF DOMINOES,4,7/20/2011 11:38,1.25,15529.0,United Kingdom
560650,16168M,FUNKY MONKEY GIFT BAG MEDIUM,10,7/20/2011 11:38,0.42,15529.0,United Kingdom
560650,21508,VINTAGE KID DOLLY CARD ,12,7/20/2011 11:38,0.42,15529.0,United Kingdom
560650,21507,"ELEPHANT, BIRTHDAY CARD, ",12,7/20/2011 11:38,0.42,15529.0,United Kingdom
560650,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,7/20/2011 11:38,0.42,15529.0,United Kingdom
560650,22030,SWALLOWS GREETING CARD,12,7/20/2011 11:38,0.42,15529.0,United Kingdom
560650,21786,POLKADOT RAIN HAT ,1,7/20/2011 11:38,0.42,15529.0,United Kingdom
560650,22029,SPACEBOY BIRTHDAY CARD,12,7/20/2011 11:38,0.42,15529.0,United Kingdom
560650,16162M,THE KING GIFT BAG 25x24x12cm,6,7/20/2011 11:38,0.42,15529.0,United Kingdom
560650,21786,POLKADOT RAIN HAT ,4,7/20/2011 11:38,0.42,15529.0,United Kingdom
560650,21708,FOLDING UMBRELLA CREAM POLKADOT,2,7/20/2011 11:38,4.95,15529.0,United Kingdom
560650,23550,WRAP ALPHABET POSTER  ,25,7/20/2011 11:38,0.42,15529.0,United Kingdom
560650,22384,LUNCH BAG PINK POLKADOT,2,7/20/2011 11:38,1.65,15529.0,United Kingdom
560650,20727,LUNCH BAG  BLACK SKULL.,3,7/20/2011 11:38,1.65,15529.0,United Kingdom
560650,20728,LUNCH BAG CARS BLUE,3,7/20/2011 11:38,1.65,15529.0,United Kingdom
560650,23202,JUMBO BAG VINTAGE LEAF,1,7/20/2011 11:38,2.08,15529.0,United Kingdom
560650,21931,JUMBO STORAGE BAG SUKI,1,7/20/2011 11:38,2.08,15529.0,United Kingdom
560650,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,7/20/2011 11:38,2.08,15529.0,United Kingdom
560650,23201,JUMBO BAG ALPHABET,2,7/20/2011 11:38,2.08,15529.0,United Kingdom
560650,20713,JUMBO BAG OWLS,1,7/20/2011 11:38,2.08,15529.0,United Kingdom
560650,20712,JUMBO BAG WOODLAND ANIMALS,2,7/20/2011 11:38,2.08,15529.0,United Kingdom
560650,22374,AIRLINE BAG VINTAGE JET SET RED,1,7/20/2011 11:38,4.25,15529.0,United Kingdom
560650,22376,AIRLINE BAG VINTAGE JET SET WHITE,1,7/20/2011 11:38,4.25,15529.0,United Kingdom
560650,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,1,7/20/2011 11:38,4.25,15529.0,United Kingdom
560650,22375,AIRLINE BAG VINTAGE JET SET BROWN,1,7/20/2011 11:38,4.25,15529.0,United Kingdom
560650,22371,AIRLINE BAG VINTAGE TOKYO 78,1,7/20/2011 11:38,4.25,15529.0,United Kingdom
560650,23310,BUBBLEGUM RING ASSORTED,36,7/20/2011 11:38,0.42,15529.0,United Kingdom
560650,22431,WATERING CAN BLUE ELEPHANT,2,7/20/2011 11:38,1.95,15529.0,United Kingdom
560650,22433,WATERING CAN GREEN DINOSAUR,3,7/20/2011 11:38,1.95,15529.0,United Kingdom
560650,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,2,7/20/2011 11:38,2.95,15529.0,United Kingdom
560650,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,1,7/20/2011 11:38,2.95,15529.0,United Kingdom
560650,22197,POPCORN HOLDER,7,7/20/2011 11:38,0.85,15529.0,United Kingdom
560650,22970,LONDON BUS COFFEE MUG,2,7/20/2011 11:38,2.55,15529.0,United Kingdom
560650,20977,36 PENCILS TUBE WOODLAND,3,7/20/2011 11:38,1.25,15529.0,United Kingdom
560650,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,2,7/20/2011 11:38,2.1,15529.0,United Kingdom
560650,21121,SET/10 RED POLKADOT PARTY CANDLES,4,7/20/2011 11:38,1.25,15529.0,United Kingdom
